,Date,Return_5d,Return_20d,Return_60d,Realized_Volatility,Z_Score,Ticker
AAPL,2022-03-22,0.08852911776188122,0.02738543113576486,,0.337745580207797,1.609845703393675,AAPL
AAPL,2022-03-23,0.06654565850210958,0.06334728927425881,,0.32224000590669943,1.6630379993119921,AAPL
AAPL,2022-03-24,0.08373832622865995,0.06962038327910824,,0.326154117654666,2.0417485203653123,AAPL
AAPL,2022-03-25,0.06549598308771909,0.05987248937920442,,0.3242242366671417,1.8675447850604607,AAPL
AAPL,2022-03-28,0.06179698671530831,0.06346909477861384,,0.32427107080979345,1.7574767471882204,AAPL
AAPL,2022-03-29,0.06006407909173972,0.09656884294828716,,0.32400228733085895,1.9058381807553186,AAPL
AAPL,2022-03-30,0.04441570481839885,0.06730315171879053,-0.022050855311222084,0.3207516432085894,1.5637184754590772,AAPL
AAPL,2022-03-31,0.0031018937390507872,0.05041189870155316,-0.027087047620724336,0.3290980539254439,1.0921066567638942,AAPL
AAPL,2022-04-01,-0.0023465771179033146,0.06827246563195888,-0.002217611409438658,0.3201215686567239,0.9671557690531241,AAPL
AAPL,2022-04-04,0.016173132503148446,0.12015063130091597,0.03876364329502646,0.3105867208660582,1.2882068446935748,AAPL
AAPL,2022-04-05,-0.02179244905791089,0.11191584070604055,0.018081461383395503,0.3171108932423559,0.8253463846230604,AAPL
AAPL,2022-04-06,-0.033413974555060344,0.05449545281893298,-0.0008194348547488906,0.3083199543309188,0.414510499273758,AAPL
AAPL,2022-04-07,-0.014145639428745582,0.08591981752442468,-0.015539566509978897,0.28703639623081745,0.38392582983113444,AAPL
AAPL,2022-04-08,-0.024209799543087218,0.0992695653148834,-0.029757287751029704,0.27402920478011006,0.06208251693539107,AAPL
AAPL,2022-04-11,-0.07111635589990994,0.10045147643788255,-0.03617429301902386,0.2724045729474343,-0.6885563199034326,AAPL
AAPL,2022-04-12,-0.042271282824990375,0.08104977284823023,-0.030024868462037224,0.2581663368389415,-0.5835663626786629,AAPL
AAPL,2022-04-13,-0.00832230903444453,0.06773603798421823,0.004812001754368911,0.2458934736519915,-0.22305677580888325,AAPL
AAPL,2022-04-14,-0.03979326398342942,0.029074917055892824,-0.004388031765345635,0.2729722785683767,-1.4110280890544562,AAPL
AAPL,2022-04-18,-0.029513798773883493,0.0066472948596765224,0.004682316938027897,0.2633783440002952,-1.5010155973077093,AAPL
AAPL,2022-04-19,0.009954734724967107,0.012214191441767941,0.03203789858061756,0.2663580469243205,-1.0348355542194614,AAPL
AAPL,2022-04-20,-0.0025648409208298695,-0.009418274110650549,0.03602927142606416,0.2556900424135697,-1.0381611549581866,AAPL
AAPL,2022-04-21,-0.023356858625817822,-0.02226682000668667,0.04288422623623456,0.25401055145298673,-1.1392647575909947,AAPL
AAPL,2022-04-22,-0.021174930468615294,-0.07054654904978475,0.014441220673463206,0.25533837783721375,-1.8327189176306253,AAPL
AAPL,2022-04-25,-0.01326722864472285,-0.06776572525810576,0.024290238027286915,0.2567009249397682,-1.4326629880232284,AAPL
AAPL,2022-04-26,-0.06332144239098436,-0.10706157514716763,-0.07826118547308214,0.2819883156115973,-2.1379344817334993,AAPL
AAPL,2022-04-27,-0.0637444438990098,-0.1251117145383911,-0.10304669818578438,0.2672783121257326,-1.914658321271428,AAPL
AAPL,2022-04-28,-0.01670452516912546,-0.07948472332997658,-0.06163154691631767,0.32251643757323045,-0.690687277436095,AAPL
AAPL,2022-04-29,-0.025588692824154546,-0.09713065267614496,-0.10230413779210745,0.3403235546950468,-1.5281187285069744,AAPL
AAPL,2022-05-02,-0.030206131794449198,-0.0937984447905994,-0.08524433619322613,0.34106061096967405,-1.3314567966663176,AAPL
AAPL,2022-05-03,0.01709203976683904,-0.10625410683455394,-0.07488812271958534,0.32913643272484755,-1.0239537009941648,AAPL
AAPL,2022-05-04,0.06035646771551084,-0.051639448985738357,-0.03285553159428656,0.36250136562595736,0.2878621797999933,AAPL
AAPL,2022-05-05,-0.04198254713668281,-0.08764488885379385,-0.10330048774904177,0.4082675055804702,-1.4423365591121735,AAPL
AAPL,2022-05-06,-0.000881198193745103,-0.08498275550244783,-0.10647223928773775,0.4090025579095066,-1.1946964525320873,AAPL
AAPL,2022-05-09,-0.0359369229987796,-0.10468924642880495,-0.11524873114718692,0.4214382880871158,-1.9961915190973172,AAPL
AAPL,2022-05-10,-0.029740576673043972,-0.06644348793151833,-0.08244193942112599,0.42084766312252847,-1.3406869678331212,AAPL
AAPL,2022-05-11,-0.11627966859764527,-0.12492391070477182,-0.13124547266687692,0.451975601203713,-2.3339053355847863,AAPL
AAPL,2022-05-12,-0.08930617311566058,-0.16215099400064592,-0.17374004484720973,0.4491180200280126,-2.4482901763906435,AAPL
AAPL,2022-05-13,-0.06466170751772649,-0.10868083407675067,-0.14618298604481572,0.4631217102096339,-1.5588385769402833,AAPL
AAPL,2022-05-16,-0.04287768862181651,-0.11701794752242067,-0.13693837910972706,0.46313330829213334,-1.5681660083026951,AAPL
AAPL,2022-05-17,-0.03410760513539479,-0.10717272350940532,-0.10663890557426536,0.4711629761123495,-0.9729119554208068,AAPL
AAPL,2022-05-18,-0.0387713756648389,-0.15668885556591883,-0.14175446157233762,0.5059379373168008,-1.8760485729968734,AAPL
AAPL,2022-05-19,-0.03654603307132731,-0.17346580923968347,-0.14067725857686564,0.5090257268991595,-2.0164849660737096,AAPL
AAPL,2022-05-20,-0.06471352684111153,-0.14832712697644235,-0.15329888963422578,0.5055333909893444,-1.7272510900825766,AAPL
AAPL,2022-05-23,-0.016696441257200045,-0.12008659313635761,-0.13060203222107225,0.530781147157583,-0.9797004733523975,AAPL
AAPL,2022-05-24,-0.059501445637071604,-0.10353156265406893,-0.14870243921840554,0.5200569848305671,-1.1761553579240982,AAPL
AAPL,2022-05-25,-0.0021303751830457074,-0.1011913683002783,-0.1377052578350466,0.5204049472415223,-1.0464742733505603,AAPL
AAPL,2022-05-26,0.04681469480302525,-0.12007310234612412,-0.13549922750258192,0.49862127955110414,-0.6006121489928042,AAPL
AAPL,2022-05-27,0.08757902035110554,-0.049414203138535395,-0.09847896908432618,0.5103845491447484,0.15905104861536093,AAPL
AAPL,2022-05-31,0.04003887157864883,-0.05635189418683806,-0.08648241802773327,0.5101905504195445,0.11929924866777977,AAPL
AAPL,2022-06-01,0.05948975160621317,-0.06616207297799204,-0.06510681141869268,0.5081453849920541,0.1816957474536403,AAPL
AAPL,2022-06-02,0.0760747919888809,-0.08786776820643649,-0.03815918908599614,0.4878251715150718,0.7679289920740631,AAPL
AAPL,2022-06-03,0.011128020969946029,-0.07129171815836821,-0.1065136149281527,0.46569232922793274,-0.1331783110744698,AAPL
AAPL,2022-06-06,-0.023389393958186067,-0.07082904506521548,-0.07674288445701904,0.46581502470696984,0.1239318935135543,AAPL
AAPL,2022-06-07,-0.0008732776821439581,-0.022030755585752626,-0.03749453935806479,0.4573341203946455,0.7256861909561353,AAPL
AAPL,2022-06-08,-0.0050433120369918205,-0.042391891667345694,-0.016216974415786733,0.45297899834622296,0.7071183845904173,AAPL
AAPL,2022-06-09,-0.056676371659103664,-0.02634820559488693,-0.07892461621293068,0.4314638779025614,-0.537724034770438,AAPL
AAPL,2022-06-10,-0.0567475783000535,-0.038089081050539764,-0.13947297392122648,0.44312462335432456,-1.6745337694547924,AAPL
AAPL,2022-06-13,-0.09757780289052465,-0.1035281016697508,-0.1777253184325649,0.44334978751983106,-2.2825626598804263,AAPL
AAPL,2022-06-14,-0.10725566322174163,-0.08781093689377284,-0.1891993879584538,0.44490199584064327,-1.8082550108451936,AAPL
AAPL,2022-06-15,-0.08468520432194537,-0.09253569582042531,-0.17989507037953212,0.44066575925171103,-1.212173475354621,AAPL
AAPL,2022-06-16,-0.0881941230736002,-0.07640970551354975,-0.22846166048724226,0.4162088316501177,-1.843059696538394,AAPL
AAPL,2022-06-17,-0.040618578979078945,-0.04215510445285908,-0.2259368977547359,0.4119188584937213,-1.4878965476212789,AAPL
AAPL,2022-06-21,0.030254950929026636,-0.012500834632962698,-0.21830524841132504,0.4295859427607794,-0.8330054102932436,AAPL
AAPL,2022-06-22,0.01950876269173385,-0.05422416628147764,-0.22419385723378715,0.4028164658721858,-0.8367041707146871,AAPL
AAPL,2022-06-23,0.020970558102942682,-0.014890206052146082,-0.21142836326198455,0.40647539584672765,-0.4022037041476738,AAPL
AAPL,2022-06-24,0.08918964460729661,0.008112642770317535,-0.20726342266515096,0.4160434404800902,0.0728337081721159,AAPL
AAPL,2022-06-27,0.07677111618920973,-0.014744708461985945,-0.20195685802097274,0.407446759155254,0.08826747172023998,AAPL
AAPL,2022-06-28,0.01155514616700426,-0.08152893364919112,-0.21171781886101815,0.3902914894660143,-0.4448685947132022,AAPL
AAPL,2022-06-29,0.028666500215110968,-0.0645658124464723,-0.20007712957145996,0.3949800178149191,-0.11232014408387106,AAPL
AAPL,2022-06-30,-0.011210171703991967,-0.08062674269977155,-0.2326783809284897,0.39831723819374804,-0.4298982179327373,AAPL
AAPL,2022-07-01,-0.019271492955778236,-0.08121181312204306,-0.20522044711247678,0.3978809241565617,0.03503298300789226,AAPL
AAPL,2022-07-05,-0.0007060598649675232,-0.026275979004664163,-0.1749521979909996,0.38308797424391233,0.5714134578058672,AAPL
AAPL,2022-07-06,0.039871813511570764,-0.022033789603111087,-0.1685258451513404,0.38438172603033366,0.893647679716262,AAPL
AAPL,2022-07-07,0.05113837072952676,-0.015869813241866204,-0.13830901116057082,0.38902171931091295,1.6689817452120645,AAPL
AAPL,2022-07-08,0.07548274155460333,-0.00621797588238604,-0.11157746852928463,0.3891480211826299,1.8568249810119921,AAPL
AAPL,2022-07-11,0.04275531136452715,0.015633694632471995,-0.1346603842244961,0.36939138760109463,1.3387184957717793,AAPL
AAPL,2022-07-12,0.03037601664100431,0.063662127951569,-0.14275628511443728,0.33780957896478625,1.376136171729547,AAPL
AAPL,2022-07-13,0.01798220619850399,0.10320003612083362,-0.11849619170421233,0.3001967457013318,1.185932472616063,AAPL
AAPL,2022-07-14,0.014485993160384236,0.11833393815235271,-0.0992417640707437,0.3051000280708418,1.5785887248310742,AAPL
AAPL,2022-07-15,0.021286648666848373,0.10883853042557012,-0.10160917260026359,0.30126932191936057,1.6622539546346415,AAPL
AAPL,2022-07-18,0.015185930605323472,0.13078568972945415,-0.11926044000522384,0.26811001033476,1.0381332090640591,AAPL
AAPL,2022-07-19,0.035239282528309435,0.14776541849365743,-0.09132381035170523,0.277102457691756,1.6950663161787796,AAPL
AAPL,2022-07-20,0.05189363356637111,0.12637080122669353,-0.052692587496995125,0.26190960051869633,1.8532874138010902,AAPL
AAPL,2022-07-21,0.04633945977298626,0.14776544499985422,-0.04482863716610508,0.2611013427547763,2.015434498187648,AAPL
AAPL,2022-07-22,0.026103897334447845,0.11441366115237028,-0.015839188549909955,0.2604314891481986,1.5771051081243521,AAPL
AAPL,2022-07-25,0.0399811884903174,0.0796979675258318,-0.021685299077673692,0.25427849330319463,1.2283874472093845,AAPL
AAPL,2022-07-26,0.0039736048979968075,0.07016817915818718,-0.07221488031043133,0.25797197326432286,0.8960122890947683,AAPL
AAPL,2022-07-27,0.024503404421230224,0.14078873986263107,-0.003993835051370187,0.24696476146751695,1.632585078960204,AAPL
AAPL,2022-07-28,0.012874095245187567,0.13014459634372355,-0.002397971720897507,0.24600583722835656,1.5555391585678309,AAPL
AAPL,2022-07-29,0.05464337721184176,0.18863377593008956,0.020496318253763413,0.24507498117961743,2.175097554254344,AAPL
AAPL,2022-08-01,0.05596609087680604,0.162528094071682,-0.0257359842337207,0.24883623092638496,1.8153632962927957,AAPL
AAPL,2022-08-02,0.05547476680708052,0.13033359252505217,0.022166955230970675,0.251984608689628,1.4237843139145478,AAPL
AAPL,2022-08-03,0.059570189484881686,0.16239879334417373,0.05626922345454677,0.275508557293928,2.1127626216185513,AAPL
AAPL,2022-08-04,0.053765244997737716,0.13296891314364467,0.09042485996840832,0.2705117836013441,1.7846696399560524,AAPL
AAPL,2022-08-05,0.018889115396482525,0.1260859609305982,0.07164389850049813,0.2718329978931564,1.5463378171087843,AAPL
AAPL,2022-08-08,0.02222131994550458,0.13963553083284963,0.12695545500421224,0.2628588656111822,1.3415679740714297,AAPL
AAPL,2022-08-09,0.0321173020913359,0.13224380142636294,0.15845322431716902,0.26378176334817194,1.2299325236993763,AAPL
AAPL,2022-08-10,0.02013530411959974,0.16485734164707555,0.15202973529643993,0.27046316380997815,1.6825861165488818,AAPL
AAPL,2022-08-11,0.017574624739092215,0.13641826935597479,0.15929662750292262,0.2693637897340361,1.4206270067023885,AAPL
AAPL,2022-08-12,0.04082235794657674,0.14762632668926168,0.1547776286950695,0.27398861702039934,1.713825166787169,AAPL
AAPL,2022-08-15,0.0504641317798884,0.17923841569398147,0.23157618658558854,0.25372288620309,1.7048506582131637,AAPL
AAPL,2022-08-16,0.04917527228156482,0.14748562839445167,0.2615241815060205,0.2462466100885999,1.5179249328180986,AAPL
AAPL,2022-08-17,0.03137561356319396,0.14213587488077395,0.2703865705139519,0.24515660489103563,1.549087755660593,AAPL
AAPL,2022-08-18,0.03359252238991228,0.12257395488884693,0.21858638135193087,0.24503455356421583,1.3415446394535542,AAPL
AAPL,2022-08-19,-0.0033700422520662743,0.11466176129914762,0.22369776535617225,0.2515652171928456,0.8946845136121024,AAPL
AAPL,2022-08-22,-0.03244983284824676,0.09710861969798334,0.19415574495474797,0.2680884333524836,0.252545517586138,AAPL
AAPL,2022-08-23,-0.03352026666183472,0.10463223209212025,0.16471192140745106,0.26459900553764126,0.09042509745599704,AAPL
AAPL,2022-08-24,-0.04021769109090556,0.06998356701435471,0.12110893373187648,0.24199042380286648,0.049988742674504726,AAPL
AAPL,2022-08-25,-0.023657679134273746,0.0820855875421318,0.14395479655352506,0.24537297797255875,0.4886947369732459,AAPL
AAPL,2022-08-26,-0.04605858355466086,0.008228982807692908,0.10179072314305304,0.26470347600868466,-1.0388213523305487,AAPL
AAPL,2022-08-29,-0.03693974370271014,0.0005829899281977191,0.0687397812464361,0.2685651254056485,-1.5744778338700225,AAPL
AAPL,2022-08-30,-0.049751689483108485,-0.005495019588754091,0.09458497104513475,0.272227502130515,-2.104404722102321,AAPL
AAPL,2022-08-31,-0.0615413591852787,-0.052318257007073155,0.07731204191961383,0.23461402894207778,-2.0974746568600366,AAPL
AAPL,2022-09-01,-0.07098751778680179,-0.04601995328494546,0.063677170619993,0.23607183592846093,-1.7172434610504335,AAPL
AAPL,2022-09-02,-0.04773274353140533,-0.05769584457991139,0.05451748987991367,0.2394270073009046,-1.836390358626626,AAPL
AAPL,2022-09-06,-0.04244666400671393,-0.0627161053587103,0.08486134778703369,0.24015776683133006,-1.7875905719616552,AAPL
AAPL,2022-09-07,-0.018564018908954316,-0.05432941665435942,0.13889458455790216,0.24395191815046982,-1.4145509143549353,AAPL
AAPL,2022-09-08,-0.017555058672568014,-0.08733171900635484,0.17284323147766467,0.22003421685152535,-1.444780607204818,AAPL
AAPL,2022-09-09,-0.0037351722675998955,-0.06599796831174998,0.1870186227950561,0.23499018269360186,-0.9496790734452455,AAPL
AAPL,2022-09-12,0.048905717848021224,-0.0503776086035872,0.20842515594474342,0.2636574033204512,-0.07550475381286487,AAPL
AAPL,2022-09-13,-0.004464938047772704,-0.11172694822286389,0.18448184685907587,0.33158811813972616,-1.276196930860744,AAPL
AAPL,2022-09-14,-0.004167706901617607,-0.10240993053442426,0.18216590491269602,0.3357175453580425,-0.9769660813284357,AAPL
AAPL,2022-09-15,-0.01353097435214412,-0.12706973283856804,0.12299729183554042,0.3347079166421694,-1.3003325102928782,AAPL
AAPL,2022-09-16,-0.04238420943330823,-0.13465405893423155,0.11495635788760405,0.33458489282118326,-1.4592667821313667,AAPL
AAPL,2022-09-19,-0.05476332120056304,-0.09934684545761119,0.11878620976622734,0.3516052682501547,-0.7870241365713563,AAPL
AAPL,2022-09-20,0.01989073568434563,-0.06367495244980736,0.10912004000314446,0.3521665875762532,-0.2890822898580023,AAPL
AAPL,2022-09-21,-0.010237580443672623,-0.08078680982218356,0.08664076215597727,0.3573404465848228,-0.8038452746476635,AAPL
AAPL,2022-09-22,0.0024284780868319977,-0.088282675077473,0.11286514671586834,0.3566970837992051,-0.9328427179384662,AAPL
AAPL,2022-09-23,-0.0017917844586705645,-0.11527400871933668,0.08194307502062848,0.35088483604279674,-1.5247362637521258,AAPL
AAPL,2022-09-26,-0.02401606469870443,-0.07853564699255855,0.10429672365276654,0.3303227285040073,-1.3609811669654102,AAPL
AAPL,2022-09-27,-0.03275986660157981,-0.059611111584317755,0.09386584334203474,0.33029108158778137,-0.9921017606751433,AAPL
AAPL,2022-09-28,-0.025240818029253376,-0.05707646370130404,0.059961456658188084,0.3290921309801349,-1.4286122172540607,AAPL
AAPL,2022-09-29,-0.06717316204144319,-0.09375400008978862,-0.00169380264320651,0.36918111247002294,-2.718835881135069,AAPL
AAPL,2022-09-30,-0.08130019531143717,-0.12509507573450196,-0.05437674107954327,0.3780517358225272,-2.754943318725009,AAPL
AAPL,2022-10-03,-0.05518352319669084,-0.08574541695685811,-0.029870308956443492,0.3988915187467603,-1.6893841233118274,AAPL
AAPL,2022-10-04,-0.037295660812978526,-0.054552441758309866,0.009891181945478333,0.41224297149208955,-0.9555147845226816,AAPL
AAPL,2022-10-05,-0.02295779399521458,-0.061297823037887444,0.005096259198147601,0.4102535267518239,-0.818955067911569,AAPL
AAPL,2022-10-06,0.020704612874405504,-0.05846176859794028,0.0009759841563361515,0.40975888908236885,-0.895083790643648,AAPL
AAPL,2022-10-07,0.013675825569103406,-0.10980499691240864,-0.05513191495390324,0.41866221584090935,-1.5867736998319628,AAPL
AAPL,2022-10-10,-0.01425065964433847,-0.14079422314437362,-0.06362752880990463,0.3874493565203171,-1.4758895955822804,AAPL
AAPL,2022-10-11,-0.04873377249080468,-0.09659401621405583,-0.05369514501520234,0.33384562770800785,-1.5281945689182879,AAPL
AAPL,2022-10-12,-0.055054694631793244,-0.10926546426865946,-0.08256863161830041,0.32939408715567436,-1.465509426661811,AAPL
AAPL,2022-10-13,-0.01677765392366437,-0.06156057136033899,-0.06437122147848517,0.35263894979177896,-0.6187410796227947,AAPL
AAPL,2022-10-14,-0.012206364693754912,-0.0817518185336289,-0.1080001123010017,0.36720661807965194,-1.2508273461338186,AAPL
AAPL,2022-10-17,0.01417191210108193,-0.07813314363898216,-0.07451607774553837,0.37157121493878664,-0.5189888716898649,AAPL
AAPL,2022-10-18,0.0343215704961759,-0.08381136993255367,-0.05884497276640421,0.36787488879130753,-0.1993467851680322,AAPL
AAPL,2022-10-19,0.03990167290700741,-0.06414275232001454,-0.04973755275725189,0.3632433513005047,-0.09088443876257289,AAPL
AAPL,2022-10-20,0.0027973293918546194,-0.06121526532055144,-0.08419431662740173,0.363061137592653,-0.10066090085519352,AAPL
AAPL,2022-10-21,0.06424336083371274,-0.021006323622314138,-0.06276114395217414,0.37488029866835737,0.8781636127268658,AAPL
AAPL,2022-10-24,0.04943461695343343,-0.008755209696527655,-0.07908693456614369,0.3789182098416824,1.4650231032206602,AAPL
AAPL,2022-10-25,0.05975649496638291,0.0038219236384664512,-0.055466684490887874,0.3846010709145159,2.147051544347974,AAPL
AAPL,2022-10-26,0.038162127551574665,-0.003270172462789489,-0.06532442556988716,0.3885638822743982,1.4296200039916354,AAPL
AAPL,2022-10-27,0.00983335440898725,0.016283086112726775,-0.12718276296866193,0.36036935295220557,0.26875373609543357,AAPL
AAPL,2022-10-28,0.05751334183723489,0.12691748606026,-0.05942751531820423,0.4226020472895586,2.4121600636547402,AAPL
AAPL,2022-10-31,0.026028850877880094,0.07644794317604231,-0.07263375375460646,0.41891809422081244,1.6460233680988274,AAPL
AAPL,2022-11-01,-0.011093531137438495,0.031143159394541486,-0.08624963348156445,0.4172914226548332,1.0297181159812177,AAPL
AAPL,2022-11-02,-0.028925109176379582,-0.009357730395116448,-0.12060385039945176,0.440240991678253,-0.05279366512548922,AAPL
AAPL,2022-11-03,-0.04088388785561903,-0.0450386232255916,-0.17939015382222967,0.4655943643915147,-1.1452747507104786,AAPL
AAPL,2022-11-04,-0.10999377803676735,-0.010567728918950192,-0.17734253270235256,0.44676665261144066,-1.1644260316518105,AAPL
AAPL,2022-11-07,-0.09253661498817056,-0.00904108751307231,-0.19145576904800343,0.44693214284975075,-1.0404941497269775,AAPL
AAPL,2022-11-08,-0.07247658030105364,0.005406690306952955,-0.19319009658300923,0.4456509355002654,-0.9479701051736849,AAPL
AAPL,2022-11-09,-0.06851195927669274,-0.0234657799454574,-0.2192467569029759,0.4616037598481268,-1.6953675426669121,AAPL
AAPL,2022-11-10,0.05928586807307101,0.0288385887582312,-0.15718347241640707,0.5429361690779024,0.386631620550396,AAPL
AAPL,2022-11-11,0.0818036932877686,0.08359828091192112,-0.13897027391841865,0.5306864971896009,0.7996227663251886,AAPL
AAPL,2022-11-14,0.06737686382077968,0.042946076069324546,-0.13406034126840838,0.524409499770832,0.49021222175109397,AAPL
AAPL,2022-11-15,0.07555564840264872,0.04548805279455759,-0.10312769480278883,0.5249276029040258,0.7399164630205409,AAPL
AAPL,2022-11-16,0.10321053534760316,0.03598529337875678,-0.10879124147131047,0.5262632036638627,0.4704559141243678,AAPL
AAPL,2022-11-17,0.02621377376653089,0.052863125798819244,-0.09884781024205958,0.5273357716679102,0.7407864729882587,AAPL
AAPL,2022-11-18,0.0106211536853138,0.029000870560975445,-0.1087400018076341,0.5196488747140098,0.7899151821261495,AAPL
AAPL,2022-11-21,-0.0018207153293020584,-0.007992350030145534,-0.09390344708844456,0.5234905998799217,0.2321508660717388,AAPL
AAPL,2022-11-22,0.0009328213452379774,-0.012543625505601619,-0.06785798608396154,0.5214629418187658,0.6352823524583335,AAPL
AAPL,2022-11-23,0.01532380474395545,0.013194858314504287,-0.04775893046494262,0.5168819778666541,0.7665319479580875,AAPL
AAPL,2022-11-25,-0.01731698543887772,0.024555889209814774,-0.05638148353463579,0.5093019181376931,0.21930948315339596,AAPL
AAPL,2022-11-28,-0.046731264652695836,-0.07243311290354248,-0.08546945535280659,0.44166238508699807,-0.38667609752688514,AAPL
AAPL,2022-11-29,-0.04621315816861293,-0.07783894894595145,-0.09245753886286168,0.44420844094687006,-0.86592817288372,AAPL
AAPL,2022-11-30,-0.014316043537774825,-0.015761412537836805,-0.04047388931255369,0.4766720212192191,0.476467026796468,AAPL
AAPL,2022-12-01,-0.01826987222041221,0.024312261719665162,-0.04747353379853336,0.45593595293159395,0.4936477110434252,AAPL
AAPL,2022-12-02,-0.002025604844544726,0.0660654438919539,-0.04146575689562726,0.4252005036923462,0.32505591511688897,AAPL
AAPL,2022-12-05,0.016710671002416744,0.059618605922983736,-0.0667010037714546,0.4267169692266336,0.000884909922545313,AAPL
AAPL,2022-12-06,0.012325569533039316,0.02872162847353521,-0.12410770271042904,0.43856224906111063,-0.9157499043686529,AAPL
AAPL,2022-12-07,-0.04789571449418906,0.010322496640648549,-0.08233375502742446,0.4417283571471697,-1.4333536065803831,AAPL
AAPL,2022-12-08,-0.03816323901748886,0.05768527879550822,-0.07999069988903906,0.4241775889045669,-1.4341514129569546,AAPL
AAPL,2022-12-09,-0.03822453187015451,-0.03206903607487033,-0.06546004343649015,0.29172701816456703,-1.425789338625492,AAPL
AAPL,2022-12-12,-0.014594916433427252,-0.03480310947646237,-0.03961736593028897,0.2892250509148971,-0.6733745525700272,AAPL
AAPL,2022-12-13,0.01791345432299507,-0.018950455204829186,-0.05676263527845027,0.2892088109875765,-0.34606912596595285,AAPL
AAPL,2022-12-14,0.01610630114997802,-0.04552120891673206,-0.08573887256304691,0.2895686771662259,-0.912850548757752,AAPL
AAPL,2022-12-15,-0.043112606232294626,-0.08259966939654761,-0.1105488710918594,0.3316244575734079,-2.3083875194228773,AAPL
AAPL,2022-12-16,-0.053812803658622066,-0.10755058212979585,-0.11789243751590084,0.32707073231747,-2.2952993750091744,AAPL
AAPL,2022-12-19,-0.08388119930169968,-0.12505787697030124,-0.11859612730367242,0.3270281027975586,-2.2878044276081675,AAPL
AAPL,2022-12-20,-0.09053410571963272,-0.10614143642057572,-0.12104883861606075,0.32259240107109294,-1.9437410951560188,AAPL
AAPL,2022-12-21,-0.05418625969584423,-0.09808217276544051,-0.1059916698063148,0.3314848113939407,-1.2485888265039196,AAPL
AAPL,2022-12-22,-0.0312820987258956,-0.12471064035137136,-0.11606143669274516,0.335257870140711,-1.6415962529671329,AAPL
AAPL,2022-12-23,-0.019700897952670715,-0.10971559496065075,-0.07300131575895052,0.3318403324190365,-1.5192819397316386,AAPL
AAPL,2022-12-27,-0.017677565135182594,-0.09839141388897654,-0.05755634875763571,0.32427707284338897,-1.602976494041255,AAPL
AAPL,2022-12-28,-0.0473168119335422,-0.10717574547763353,-0.11373053376980014,0.332520454516366,-1.9024477228060894,AAPL
AAPL,2022-12-29,-0.04311550128101016,-0.12443417350870078,-0.11139622201100552,0.2964237174150093,-1.255146418471118,AAPL
AAPL,2022-12-30,-0.017393912340577522,-0.1239296534583314,-0.11102774467208809,0.2966506486053872,-1.1053497969193187,AAPL
SPY,2022-01-03,,,,,,SPY
SPY,2022-01-04,,,,,,SPY
SPY,2022-01-05,,,,,,SPY
SPY,2022-01-06,,,,,,SPY
SPY,2022-01-07,,,,,,SPY
SPY,2022-01-10,-0.025538407972911736,,,,,SPY
SPY,2022-01-11,-0.016333366898354296,,,,,SPY
SPY,2022-01-12,0.005636307438417143,,,,,SPY
SPY,2022-01-13,-0.007287315309372433,,,,,SPY
SPY,2022-01-14,-0.0029394125526133186,,,,,SPY
SPY,2022-01-18,-0.019376659135900254,,,,,SPY
SPY,2022-01-19,-0.03831813632753822,,,,,SPY
SPY,2022-01-20,-0.051526396629966276,,,,,SPY
SPY,2022-01-21,-0.05715443077041793,,,,,SPY
SPY,2022-01-24,-0.05353763204904893,,,,,SPY
SPY,2022-01-25,-0.04823760589069026,,,,,SPY
SPY,2022-01-26,-0.04066415728294803,,,,,SPY
SPY,2022-01-27,-0.034717496935230296,,,,,SPY
SPY,2022-01-28,0.009064434587872983,,,,,SPY
SPY,2022-01-31,0.022894692274409767,,,,-0.38587380511314645,SPY
SPY,2022-02-01,0.042534542939902886,-0.051830574425105636,,0.18731206463388425,-0.11442083708360828,SPY
SPY,2022-02-02,0.05530955886664923,-0.04229907128168786,,0.19225912082340826,0.2778934843356768,SPY
SPY,2022-02-03,0.03561831614465705,-0.046500761828770276,,0.19803159840396237,-0.4507935191501458,SPY
SPY,2022-02-04,0.015273207206119244,-0.041116246233271925,,0.19957780370512335,-0.22579751251596283,SPY
SPY,2022-02-07,-0.0058900901133323025,-0.04040002391813213,,0.19950299881657957,-0.27506786659929866,SPY
SPY,2022-02-08,-0.004437691946808764,-0.03129918154376077,,0.2028019200152211,0.09102161492255359,SPY
SPY,2022-02-09,0.0004153407359319683,-0.02599247683554906,,0.20748271156479323,0.7621748199907756,SPY
SPY,2022-02-10,0.006090399498876131,-0.04607021210566997,,0.21516557316062873,0.11872069744268139,SPY
SPY,2022-02-11,-0.018364276253203693,-0.05181573466930256,,0.22045761223165466,-0.7326880104240427,SPY
SPY,2022-02-14,-0.01842326168410735,-0.05530212860795469,,0.22016496841937153,-0.8329388366167536,SPY
SPY,2022-02-15,-0.010732867651702005,-0.02276048219164306,,0.22232281588728728,0.12159771924079783,SPY
SPY,2022-02-16,-0.023910474186734976,-0.011400154939444795,,0.21968939428303466,0.22562592924905245,SPY
SPY,2022-02-17,-0.027285529471771208,-0.02168989705585822,,0.22928735228779526,-0.9648584333563732,SPY
SPY,2022-02-18,-0.014144229278831855,-0.008561995526901733,,0.21951982516779575,-1.2756268561840587,SPY
